"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Lawrence County, SD"	"46081"	"2019"	"2019"	Suppressed	4608	Suppressed
	"Lawrence County, SD"	"46081"	"2020 "	"2020"	Suppressed	4805	Suppressed
	"Lincoln County, SD"	"46083"	"2018"	"2018"	Suppressed	5874	Suppressed
	"Lincoln County, SD"	"46083"	"2019"	"2019"	Suppressed	6399	Suppressed
	"Lincoln County, SD"	"46083"	"2020 "	"2020"	Suppressed	7026	Suppressed
	"Lyman County, SD"	"46085"	"2018"	"2018"	Suppressed	462	Suppressed
	"Lyman County, SD"	"46085"	"2019"	"2019"	Suppressed	481	Suppressed
	"Lyman County, SD"	"46085"	"2020 "	"2020"	Suppressed	511	Suppressed
	"McCook County, SD"	"46087"	"2018"	"2018"	Suppressed	751	Suppressed
	"McCook County, SD"	"46087"	"2019"	"2019"	Suppressed	753	Suppressed
	"McCook County, SD"	"46087"	"2020 "	"2020"	Suppressed	754	Suppressed
	"McPherson County, SD"	"46089"	"2018"	"2018"	Suppressed	414	Suppressed
	"McPherson County, SD"	"46089"	"2019"	"2019"	Suppressed	408	Suppressed
	"McPherson County, SD"	"46089"	"2020 "	"2020"	Suppressed	414	Suppressed
	"Marshall County, SD"	"46091"	"2018"	"2018"	Suppressed	766	Suppressed
	"Marshall County, SD"	"46091"	"2019"	"2019"	Suppressed	769	Suppressed
	"Marshall County, SD"	"46091"	"2020 "	"2020"	Suppressed	826	Suppressed
	"Meade County, SD"	"46093"	"2018"	"2018"	Suppressed	3399	Suppressed
	"Meade County, SD"	"46093"	"2019"	"2019"	Suppressed	3572	Suppressed
	"Meade County, SD"	"46093"	"2020 "	"2020"	Suppressed	3716	Suppressed
	"Mellette County, SD"	"46095"	"2018"	"2018"	Suppressed	240	Suppressed
	"Mellette County, SD"	"46095"	"2019"	"2019"	Suppressed	238	Suppressed
